,username,following,followers,retweetcount,text,date
462,David_best36,1061,330,36,"""Ethereum kiIIer"" has kiIIed themselves. 🥴💀",2019-10-05 08:44:50+00:00
463,VMin_000,1205,97,2577,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

Win 5 WL spot!

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/VpVIbPc2YY",2021-09-10 02:03:24+00:00
464,Mincee59146,1232,31,0,@Ethereum_06 Done,2022-01-20 06:35:46+00:00
465,shopnfts1,254,121,0,Check out this item on OpenSea https://t.co/ipTuhq9P9O via @opensea #ens #ensdomains $ens #nft #eth #Ethereum,2021-07-12 05:58:44+00:00
466,Solsun8317,340,72,0,"Solsun found #ethereum in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/cBqTpM7uJe #cryptocurrency #2920077 https://t.co/37rEaXinIE",2022-01-19 04:15:10+00:00
467,akilopotame,892,40,512,"💎ETH + NFT #Giveaway💎

🎁Prizes:
🏆$20 $ETH 💰
🏆3x #NFT 😺 (worth $270)

✅To enter
1⃣Follow @TinyCatNFT  &amp;  @YachtClub_NFT
2⃣RT &amp; ♥️ this
3⃣Tag 3 friends

⚡️24H

✨Check it out here: https://t.co/mcF1iHdQYW

#NFTGiveaway #Ethereum #opensea https://t.co/F9EEEmvObU",2022-02-24 15:42:45+00:00
468,MoCrYpToZ,48,76,2,"@George86553075 @WanchorToken $wanc #crypto #Binance #bitcoin #Ethereum #btc #bnb #eth #100xgem #1000xgem #shillme #defi 
#nft #LOWMARKETCAP #ToTheMoon 

Just launched today! On fire! 🚀 🔥 https://t.co/S2IB39dcRP",2022-03-01 16:59:22+00:00
469,MoCrYpToZ,48,76,2,"@George86553075 @WanchorToken $wanc #crypto #Binance #bitcoin #Ethereum #btc #bnb #eth #100xgem #1000xgem #shillme #defi 
#nft #LOWMARKETCAP #ToTheMoon 

Just launched today! On fire! 🚀 🔥 https://t.co/S2IB39dcRP",2022-03-01 16:59:22+00:00
470,MarinaTiko,212,1119,2521,"With our v2 launch scheduled for next week and to better serve our community we’re launching our official Discord as we prepare to expand our reach across the Ethereum Virtual Machine (EVM) ecosystem:

https://t.co/olt113av4E",2021-09-21 09:10:22+00:00
471,shopnfts1,254,121,0,Check out this item on OpenSea https://t.co/Ok7ZazEumW via @opensea #ens #ensdomains $ens #nft #eth #Ethereum,2021-07-12 05:58:44+00:00
472,Vellawardhn,918,1120,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2011-02-14 07:37:59+00:00
473,lymxnt,686,187,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-04-18 10:28:45+00:00
474,CryptoUpdates99,864,708,1,"#APE Coin Becomes The Largest #Metaverse
Coin, Surpassing #MANA  !
#APECOIN
#BTC
#Ethereum
#Cryptos #cryptocurrency #Bitcoin #BNB #APENFT https://t.co/fccqMU2KMy",2021-04-02 14:13:11+00:00
475,KROTOBALAPKW7,3177,86,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2022-04-09 08:22:53+00:00
476,jichifiagemwin5,3121,287,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2020-06-12 04:13:23+00:00
477,NASACO40,193,2931,0,@MoonOverlord This is bad but how about the fact that no one is going to be able to send transactions on Ethereum for the next few hours due to one NFT project pumping gas to unreasonable heights? Some of us aren't reasonable about the current capabilities of these technologies...,2019-01-05 23:43:09+00:00
478,shopnfts1,254,121,0,Check out this item on OpenSea https://t.co/AYm2NPY1ML via @opensea #ens #ensdomains $ens #nft #eth #Ethereum,2021-07-12 05:58:44+00:00
479,sasanasini,3149,162,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2020-05-07 21:14:36+00:00
480,nutsawlaki,4986,355,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2021-09-11 11:43:08+00:00
481,dionysus64,4335,4936,1,"PORTRAITS AND IMAGINARY FIGURES 
https://t.co/huDRyKWjEd
#NFTdrop #nftartworks #nftart #nftnews #NFTCommunity  #nftlover 
#NFTs #nftpainting #nftcollection 
#nftartist",2009-06-17 11:48:16+00:00
482,trendy_sol,574,32,1415,"🎁 GIVEAWAY 🎁

🏆 30$ in $SOL / $ETH
🏆 1x #NFT

Must :
- Follow @OGCatsNFT &amp; @TikiTuka_ 
- LIKE &amp; RT
- Tag 3 Friends

Ending in 24h

#NFTGiveaway #NFTCommunity #Giveaway #Ethereum #ad https://t.co/XDyWaXL7ri",2022-04-23 17:59:41+00:00
483,EJuozapaitis,19,53,24,"Join the Discord. 
https://t.co/qfLO5re6LD
@TheSamuraiSaga #NFTCollection #NFTartist #NFT #NFTCommmunity #BTC  #ETH #Ethereum #BAYC #altcoin #CryptoNews #TOKENS #P2E #GameFi #GameDay #game  #nftart #NFTProject #Metaverse #MetaMask #AxieInfinity #Axie #CryptoNews #cryptocurrency https://t.co/cGObwhmR41",2018-04-17 12:02:49+00:00
484,Solsun8317,340,72,0,"Solsun found #ethereum in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/cBqTpM6WTG #cryptocurrency #2736389 https://t.co/9je3etnY87",2022-01-19 04:15:10+00:00
485,shopnfts1,254,121,0,Check out this item on OpenSea https://t.co/wVEKAHBHe0 via @opensea #ens #ensdomains $ens #nft #eth #Ethereum,2021-07-12 05:58:44+00:00
486,cremault13,4,140,8,#EverRise $RISE #EverRiseV3 #EverRiseEDU #DeFi #Crypto #Cryptocurrency #BTC #Ethereum #NFT #Matic #EverOwn #BSC #NFTCommunity #Matic https://t.co/y0bxwYlzP9,2022-04-02 19:26:33+00:00
487,farmercist_eth,622,1368,1,"I have zero positive vibe for the token market of the crypto space this month… I’m going full in on nice BlueChip Nfts no cap, yugaLab bout to drain the whole system or what? #Otherside #OthersideLand #OtherDeeds #Defi #Ethereum",2016-12-29 00:19:27+00:00
488,MoCrYpToZ,48,76,4,"@elaine_halifax @WanchorToken $wanc #crypto #Binance #bitcoin #Ethereum #btc #bnb #eth #100xgem #1000xgem #shillme #defi 
#nft #LOWMARKETCAP #ToTheMoon 

Just launched today! On fire! 🚀 🔥 https://t.co/lrwhZmpSvO",2022-03-01 16:59:22+00:00
489,Corpselove,27,5,0,"Flak01 found #ethereum in a Blue vault at this location! Join me playing #coinhuntworld, It's awesome! https://t.co/RHvOuEqC1e #cryptocurrency #3220644 https://t.co/NqxhpyXTT2",2009-06-23 03:35:19+00:00
490,Bryan81121,116,1455,16,Finneas is a hunter and he’s got is eye on @roaringforkland #NFTs #Ethereum #Wolfpack #3DNFT https://t.co/Euod4dHvpH,2021-05-04 11:13:53+00:00
491,ashleyj0e,1718,54,143,"🤩War Of Tribes Official Game Launch https://t.co/LSayBHdeBb via @YouTube 
#dailycryptonews #decentralized #solana #ethereum #gains #invest #investing #news #nfts #solana #topaltcoins #polkadot #xrp #dogecoin #polkadot #luna #smartcontracts #technicalanalysis #cryptotrading",2021-11-13 06:17:35+00:00
492,FredJoC_,562,347,284,"FUN FACT: These Nike NFT sneakers sold for 45 #Ethereum ($125,000 USD). https://t.co/leTW5Mxd7M",2010-01-08 02:50:28+00:00
493,shopnfts1,254,121,0,Check out this item on OpenSea https://t.co/Cuiah9x0Ra via @opensea #ens #ensdomains $ens #nft #eth #Ethereum,2021-07-12 05:58:44+00:00
494,MetazensNFT,1043,5560,20,"The Metazens - Chapter 1

Our first published article on @viamirror and presence on Ethereum, using our mtzn.eth @ensdomains 🙌🏽

The Metazens Story will be turned into a Graphic Novel with several minted NFT Metazens included. Maybe yours? Join Discord.

https://t.co/Iedg1Jh9ee",2021-11-12 04:59:11+00:00
495,SwagableArt,134,115,0,Check out my NFT listing on OpenSea! https://t.co/yIHH1CQx8T #NFT #NFTs #nftart #NFTartists #NFTartworks #NFTCommunity #nftcollectors  #NFTCollection #ETH #Ethereum #PolygonNFT #OpenSeaNFT via @opensea,2021-12-02 18:42:03+00:00
496,LPCapitalChi,2399,2048,0,@Awyee_is_Ghost Ethereum,2021-10-27 16:19:47+00:00
497,sherylmenang,1763,107,2577,"Pets Crossing, a sandbox metaverse game featuring paradise island where your pets live a blissful life.

Win 5 WL spot!

Follow
Retweet
Like
Reply

#NFT #NFTs  #Ethereum #NFTCommunity #NFTGaming #NFTdrop #NFTGiveaways #Crypto #Ether #DAO  #GameFi #gamers #Metaverse https://t.co/VpVIbPc2YY",2021-05-27 03:07:08+00:00
498,StayMobile_SMI,3997,2518,0,"‘They Won’t Be Immune’ — The Fed’s Stark Warning Sends The Price Of Bitcoin, Ethereum, BNB, XRP, Solana, Cardano, And Dogecoin Into Free Fall - Forbes https://t.co/cfcyInoS17",2010-06-29 19:05:49+00:00
499,seenoheh,2476,733,3,Check out this item on OpenSea https://t.co/9w1GTwYhO0 via @opensea  #nft #OpenSeaNFT #Elonmusk #Ethereum #nonfungibletokens #dropyournft #DropYourNFTs #NFTProject,2018-09-01 10:05:15+00:00
